Order No,Order Date,Customer Name,Address,City,State,Customer Type,Account Manager,Order Priority,Product Name,Product Category,Product Container,Ship Mode,Ship Date,Cost Price,Retail Price,Profit Margin,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Total
5725-1,26/10/2018,Shahid Shariari,"3/219 Canley Vale Road,Canley Heights",Sydney,NSW,Home Office,Mihael Khan,Not Specified,Xit Blank Computer Paper,Office Supplies,Small Box,Regular Air,28/10/2018,$12.39,$19.98,$7.59,8,$85.60,1%,$7.51,$740.93,$5.77,$803.33
5726-1,18/8/2018,Amy Hunt,"60 Commercial Rd,Prahran",Melbourne,VIC,Home Office,Yvette Biti,Medium,Security-Tint Envelopes,Technology,Small Box,Regular Air,20/8/2018,$4.89,$7.64,$2.75,24,$199.30,8%,$5.97,$185.57,$1.39,$186.57
5727-1,14/1/2019,Fred Wasserman,"61 York St,Sydney",Sydney,NSW,Consumer,Leighton Forrest,Not Specified,Fluorescent Highlighters by DrawIt,Office Supplies,Wrap Bag,Regular Air,17/1/2019,$1.95,$3.98,$2.03,32,$163.18,1%,$11.42,$151.76,$0.83,$152.59
5728-1,28/12/2019,Tim Taslimi,"188 Pitt Street,Sydney",Sydney,NSW,Small Business,Tina Carlton,Not Specified,Alto Perma 3000 Stacking Storage Drawers,Office Supplies,Small Box,Regular Air,28/12/2019,$8.92,$29.74,$20.82,20,$986.06,5%,$9.86,$976.20,$6.64,$981.62
5728-1,6/9/2020,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,High,Xit Blank Computer Paper,Office Supplies,Wrap Bag,Regular Air,7/9/2020,$12.39,$19.98,$7.59,2,"$1,007.20",4%,$30.17,$956.15,$5.77,$971.95
5729-1,12/5/2020,Sand Connell,"99 Lygon Street,East Brunswick",Melbourne,VIC,Home Office,Connor Betts,Not Specified,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Wrap Bag,Regular Air,14/5/2020,$21.56,$36.55,$14.99,37,$45.82,8%,$2.53,$43.37,$13.89,$45.07
5729-1,15/2/2018,Jasper Cacioppo,"24 Addison Rd,Marrickville",Sydney,NSW,Small Business,Radhya Staples,Medium,TechSavi Access Keyboard,Office Supplies,Small Box,Regular Air,16/2/2018,$10.07,$15.98,$5.91,39,$633.86,3%,$12.88,$632.88,$4.00,$663.16
5730-1,13/10/2018,Sylvia Foulston,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,Low,Smiths SlimLine Pencil Sharpener,Office Supplies,Small Box,Express Air,14/10/2018,$4.79,$11.97,$7.18,8,$432.20,5%,$36.24,$402.05,$5.81,$405.33
5731-1,27/12/2019,Todd Boyes,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Corporate,Preston Senome,Medium,"Artisan Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Small Box,Regular Air,29/12/2019,$1.05,$1.95,$0.90,10,$91.58,10%,$0.92,$88.08,$1.63,$89.35
5732-1,27/3/2018,Erica Smith,"53-55 Liverpool Street,Sydney",Sydney,NSW,Consumer,Tina Carlton,Not Specified,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Small Box,Regular Air,27/3/2018,$13.88,$22.38,$8.50,39,$269.34,6%,$8.79,$263.63,$15.10,$278.02
5732-1,1/1/2020,Michael Oakman,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Consumer,Connor Betts,Critical,Apex Design Stainless Steel Bent Scissors,Office Supplies,Wrap Bag,Regular Air,3/1/2020,$2.87,$6.84,$3.97,2,$239.40,3%,$2.39,$237.01,$4.42,$241.43
5732-1,17/7/2020,Tracy Blumstein,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Small Business,Tina Carlton,Critical,Apex Design Stainless Steel Bent Scissors,Office Supplies,Small Box,Regular Air,17/7/2020,$2.87,$6.84,$3.97,32,$239.40,10%,$2.39,$237.01,$4.42,$241.43
5732-1,2/1/2020,Ellis Ballard,"127 Liverpool St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,Medium,Apex Design Stainless Steel Bent Scissors,Office Supplies,Wrap Bag,Regular Air,4/1/2020,$2.87,$6.84,$3.97,11,$239.40,9%,$2.39,$237.01,$4.42,$241.43
5732-1,1/1/2020,Michael Oakman,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Corporate,Connor Betts,Critical,Apex Design Stainless Steel Bent Scissors,Office Supplies,Wrap Bag,Regular Air,3/1/2020,$2.87,$6.84,$3.97,9,$239.40,8%,$2.39,$237.01,$4.42,$241.43
5732-1,10/4/2020,Katrina Edelman,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Small Business,Preston Senome,Critical,Alto Memo Cubes,Office Supplies,Small Box,Express Air,11/4/2020,$3.32,$5.18,$1.86,15,$41.96,8%,$3.67,$39.95,$2.04,$40.43
5732-1,29/5/2020,Cindy Schnelling,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Small Business,Connor Betts,High,Artisan Binder Labels,Office Supplies,Wrap Bag,Regular Air,31/5/2020,$2.45,$3.89,$1.44,13,$80.36,6%,$4.85,$68.83,$7.01,$79.63
5732-1,28/8/2018,Neil French,"523 King St,Newtown",Sydney,NSW,Consumer,Aanya Zhang,Not Specified,Apex Design Stainless Steel Bent Scissors,Technology,Small Pack,Express Air,29/8/2018,$2.87,$6.84,$3.97,21,$239.40,9%,$4.39,$233.01,$4.42,$241.43
5732-1,1/1/2020,Michael Oakman,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,Critical,Apex Design Stainless Steel Bent Scissors,Technology,Small Box,Regular Air,3/1/2020,$2.87,$6.84,$3.97,39,$239.40,0%,$2.39,$237.01,$4.42,$241.43
5732-1,1/1/2020,Michael Oakman,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,High,Apex Design Stainless Steel Bent Scissors,Office Supplies,Small Box,Regular Air,3/1/2020,$2.87,$6.84,$3.97,29,$239.40,3%,$2.39,$237.01,$4.42,$241.43
5732-1,1/1/2020,Michael Oakman,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Corporate,Connor Betts,Medium,Apex Elite Stainless Steel Scissors,Office Supplies,Small Pack,Regular Air,3/1/2020,$3.42,$8.34,$4.92,30,$239.40,8%,$2.39,$237.01,$2.64,$241.43
5732-1,11/8/2018,Liz Willingham,"60 Commercial Rd,Prahran",Melbourne,VIC,Corporate,Yvette Biti,High,Apex Elite Stainless Steel Scissors,Office Supplies,Small Box,Regular Air,13/8/2018,$3.42,$8.34,$4.92,7,$229.40,10%,$2.59,$227.01,$2.64,$241.43
5732-1,4/3/2020,Tracy Poddar,"834 Bourke St,Waterloo",Sydney,NSW,Home Office,Charlie Bui,Not Specified,Apex Design Stainless Steel Bent Scissors,Technology,Large Box,Regular Air,6/3/2020,$2.87,$6.44,$3.97,29,$239.40,0%,$2.39,$237.01,$4.92,$241.43
5732-1,1/1/2020,Michael Oakman,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,Critical,Apex Design Stainless Steel Bent Scissors,Office Supplies,Small Pack,Regular Air,3/1/2020,$2.87,$6.84,$3.97,16,$239.40,2%,$2.39,$237.01,$4.42,$241.43
5732-1,20/5/2020,Allen Armold,"224A Gertrude St,Fitzroy",Melbourne,VIC,Consumer,Connor Betts,Critical,Steady Major Accent Highlighters,Office Supplies,Small Pack,Regular Air,22/5/2020,$3.75,$7.08,$3.33,26,$123.51,6%,$3.71,$122.83,$2.35,$126.43
5733-1,15/8/2019,Brad Thomas,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Small Business,Tina Carlton,Low,TypeRight Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Wrap Bag,Express Air,18/8/2019,$54.29,$90.48,$36.19,48,"$4,451.04",7%,$49.61,"$4,193.59",$19.99,"$4,103.94"
5733-1,4/1/2022,Muhammed Yedwab,"18 Whistler St,Sydney",Sydney,NSW,Corporate,Nicholas Fernandes,Critical,TechSavi Internet Navigator Keyboard,Office Supplies,Small Box,Regular Air,5/1/2022,$6.51,$30.98,$24.47,39,$280.32,7%,$23.51,$262.91,$6.50,$273.39
5734-1,16/6/2018,Liz MacKendrick,"224A Gertrude St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,Medium,Deluxe Rollaway Locking File with Drawer,Office Supplies,Small Box,Express Air,16/6/2018,$178.83,$415.88,$237.05,3,$300.97,3%,$18.06,$282.91,$11.37,$290.69
5734-1,2/1/2020,Ellis Ballard,"127 Liverpool St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,Medium,600 Series Non-Flip,Office Supplies,Small Pack,Regular Air,4/1/2020,$19.78,$45.99,$26.21,8,"$2,299.50",3%,$0.00,"$2,299.50",$4.99,"$2,304.49"
5734-1,4/3/2020,Tracy Poldan,"1 John St,Waterloo",Sydney,NSW,Corporate,Charlie Bui,Medium,Apex Design Stainless Steel Bent Scissors,Office Supplies,Small Box,Regular Air,6/3/2020,$2.87,$6.84,$3.97,30,$239.40,1%,$2.39,$237.01,$4.42,$241.43
5735-1,7/1/2019,Maya Herman,"273 George Street,Sydney",Sydney,NSW,Home Office,Leighton Forrest,Low,1726 Digital Answering Machine,Office Supplies,Wrap Bag,Regular Air,7/1/2019,$8.82,$20.99,$12.17,47,$544.50,10%,$49.01,$415.83,$4.81,$415.33
5735-1,14/1/2020,Maya Herman,"273 George Street,Sydney",Sydney,NSW,Small Business,Leighton Forrest,High,Alto Keyboard-In-A-Box,Office Supplies,Small Box,Regular Air,15/1/2020,$6.40,$29.10,$22.70,50,$872.82,1%,$61.10,$811.72,$4.00,$826.82
5735-1,24/2/2019,Pauline Chand,"501 George St,Sydney",Sydney,NSW,Small Business,Samantha Chairs,High,Apex Forged Steel Scissors with Black Enamel Handles,Office Supplies,Wrap Bag,Regular Air,26/2/2019,$4.10,$9.31,$5.21,38,$172.00,2%,$10.66,$160.82,$3.98,$166.03
5736-1,5/5/2018,Christopher Schild,"4A Lyons St,Strathfield",Sydney,NSW,Home Office,Tina Carlton,Medium,Colored Envelopes,Office Supplies,Small Pack,Regular Air,6/5/2018,$2.25,$3.69,$1.44,22,$91.50,2%,$0.00,$93.36,$2.50,$94.56
5736-1,9/2/2020,Carlos Soltero,"1/41B Elizabeth Bay Rd,Elizabeth Bay",Sydney,NSW,Consumer,Charlie Bui,Critical,Artisan 474 Labels,Office Supplies,Wrap Bag,Regular Air,15/2/2020,$1.84,$2.88,$1.04,50,$54.52,9%,$4.65,$44.07,$0.99,$40.25
5737-1,7/1/2020,Barry Franz,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Home Office,Yvette Biti,Not Specified,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Wrap Bag,Regular Air,9/1/2020,$5.33,$8.60,$3.27,17,$412.80,9%,$8.26,$404.54,$6.19,$410.73
5738-1,3/1/2019,Saphhira Shifley,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Small Business,Preston Senome,Not Specified,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Small Box,Regular Air,3/1/2019,$13.88,$22.38,$8.50,33,$410.48,8%,$5.45,$493.83,$15.10,$400.43
5739-1,17/6/2019,Edward Becker,"501 George St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,Low,Artisan Hole Reinforcements,Office Supplies,Wrap Bag,Regular Air,18/6/2019,$3.99,$6.23,$2.24,19,$33.42,0%,$2.64,$30.64,$6.97,$31.85
5739-1,17/3/2019,Bart Watters,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Home Office,Nicholas Fernandes,Medium,Artisan Poly Binder Pockets,Office Supplies,Small Box,Regular Air,18/3/2019,$2.26,$3.58,$1.32,8,$257.60,7%,$0.00,$253.36,$5.47,$250.37
5740-1,10/12/2020,Ken Lonsdale,"99 Lygon Street,East Brunswick",Melbourne,VIC,Small Business,Connor Betts,Low,Assorted Color Push Pins,Technology,Small Box,Regular Air,14/12/2021,$0.87,$1.81,$0.94,8,$16.29,0%,$1.47,$14.82,$0.75,$15.57
5740-1,9/1/2020,Katrina Willman,"120 Hardware St,Melbourne",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Assorted Color Push Pins,Office Supplies,Small Box,Regular Air,11/1/2020,$0.87,$1.81,$0.94,24,$16.29,4%,$1.47,$14.82,$0.75,$15.57
5741-1,24/6/2018,Paul Lucas,"8 Quay Street,Haymarket",Sydney,NSW,Small Business,Leighton Forrest,Critical,Binder Posts,Office Supplies,Wrap Bag,Express Air,25/6/2018,$3.50,$5.74,$2.24,35,$135.00,10%,$12.15,$122.81,$5.01,$130.63
5741-1,6/8/2019,Vivian Mathis,"Crown Complex,Southbank",Melbourne,VIC,Corporate,Connor Betts,Low,Apex Elite Stainless Steel Scissors,Office Supplies,Wrap Bag,Express Air,6/8/2019,$3.42,$8.34,$4.92,22,$131.00,10%,$9.12,$126.84,$2.64,$127.73
5741-1,27/10/2019,Mike Gockenbach,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Not Specified,Wirebound Voice Message Log Book,Office Supplies,Wrap Bag,Regular Air,31/10/2019,$2.90,$4.76,$1.86,45,$38.50,10%,$2.31,$36.19,$0.88,$37.80
5742-1,4/10/2019,Patrick OBrill,"53 Riley Street,Woolloomooloo",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Small Box,Regular Air,6/10/2019,$1.31,$2.84,$1.53,39,$59.64,3%,$0.00,$59.64,$0.93,$60.57
5742-1,20/9/2018,Ashley Jarboe,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Low,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,20/9/2018,$1.84,$2.88,$1.04,38,$61.92,1%,$4.67,$68.65,$0.99,$76.57
5742-1,23/3/2018,Aaron Smayling,"1737 Botany Rd,Banksmeadow",Sydney,NSW,Small Business,Nicholas Fernandes,Critical,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Box,Regular Air,26/3/2018,$2.50,$5.68,$3.18,45,$251.60,8%,$2.66,$236.04,$3.60,$247.55
5742-1,11/5/2020,Bill Stewart,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,High,Setffiddawer,Technology,Medium Box,Regular Air,13/5/2020,$1.50,$2.12,$1.22,24,$47.78,1%,$2.67,$45.27,$0.70,$47.28
5742-1,16/11/2018,Valerie Dominguez,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Home Office,Tina Carlton,Medium,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Small Box,Regular Air,17/11/2018,$1.31,$2.84,$1.53,19,$60.64,7%,$4.23,$59.65,$0.93,$60.57
5743-1,16/1/2020,Jenna Caffey,"470 Anzac Parade,Kingsford",Sydney,NSW,Consumer,Tina Carlton,Low,Laser DVD-RAM discs,Office Supplies,Wrap Bag,Regular Air,17/1/2020,$20.18,$35.41,$15.23,45,$35.41,7%,$0.00,$35.41,$1.99,$37.40
5743-1,11/1/2020,Katherine Nockton,"Crown Complex,Southbank",Melbourne,VIC,Small Business,Connor Betts,Low,Laser DVD-RAM discs,Office Supplies,Small Box,Regular Air,12/1/2020,$20.18,$35.41,$15.23,31,$35.41,7%,$0.00,$35.41,$1.99,$37.40
5744-1,17/3/2019,Troy Blackwell,"3/219 Canley Vale Road,Canley Heights",Sydney,NSW,Corporate,Mihael Khan,Not Specified,Wirebound Voice Message Log Book,Office Supplies,Wrap Bag,Regular Air,18/3/2019,$2.90,$4.76,$1.86,15,$259.60,3%,$0.00,$253.20,$0.88,$259.69
5745-1,23/7/2020,Magdelene Morse,"53 Riley Street,Woolloomooloo",Sydney,NSW,Home Office,Tina Carlton,Medium,"Steady EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Small Box,Regular Air,30/7/2020,$0.90,$2.10,$1.20,22,$48.30,2%,$2.90,$45.40,$0.70,$46.10
5745-1,11/5/2020,Bill Stewart,"53-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,13/5/2020,$1.84,$2.88,$1.04,24,$47.70,4%,$2.67,$45.25,$0.99,$45.05
5745-1,5/4/2021,Adrian Shami,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Home Office,Phoebe Gour,Critical,Artisan 48 Labels,Office Supplies,Small Box,Regular Air,11/4/2021,$3.84,$6.30,$2.46,50,$358.00,9%,$33.34,$374.58,$0.50,$376.13
5745-1,13/2/2019,Steve Nguyen,"61 York St,Sydney",Sydney,NSW,Corporate,Leighton Forrest,Critical,Artisan 487 Labels,Office Supplies,Wrap Bag,Regular Air,13/2/2019,$2.29,$3.69,$1.40,1,$153.98,1%,$12.30,$141.66,$0.50,$146.09
5745-1,16/7/2018,George Zrebassa,"73 MacLeay St,Potts Point",Sydney,NSW,Small Business,Natasha Song,Not Specified,"Artisan Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Small Box,Regular Air,17/7/2018,$1.92,$3.26,$1.34,8,$83.12,7%,$7.34,$74.24,$1.86,$75.12
5747-1,16/12/2020,Patrick OBrill,"53 Riley Street,Woolloomooloo",Sydney,NSW,Corporate,Tina Carlton,Low,Artisan Arch Ring Binders,Office Supplies,Small Box,Regular Air,18/12/2020,$36.02,$58.10,$22.08,38,$48.92,5%,$2.43,$45.52,$1.49,$45.00
5747-1,12/1/2020,Jim Sink,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Corporate,Preston Senome,Critical,Smiths SlimLine Pencil Sharpener,Office Supplies,Wrap Bag,Regular Air,14/1/2020,$4.79,$11.97,$7.18,16,$102.24,9%,$6.13,$96.11,$5.81,$97.50
5749-1,24/3/2020,Astrea Jones,"2a/285A Crown St,Surry Hills",Sydney,NSW,Corporate,Phoebe Gour,Critical,Wirebound Voice Message Log Book,Office Supplies,Small Box,Regular Air,26/3/2020,$2.90,$4.76,$1.86,39,$199.92,7%,$13.99,$185.93,$0.88,$186.81
5749-1,28/10/2018,Toby Knight,"Crown Complex,Southbank",Melbourne,VIC,Corporate,Connor Betts,Low,Colored Envelopes,Technology,Large Box,Regular Air,29/10/2018,$2.25,$3.69,$1.44,48,$259.20,8%,$0.00,$253.08,$2.50,$266.85
5749-1,14/1/2019,Nat Gilpin,"3/219 Canley Vale Road,Canley Heights",Sydney,NSW,Home Office,Mihael Khan,Medium,Apex Straight Scissors,Office Supplies,Wrap Bag,Regular Air,16/1/2019,$5.19,$12.98,$7.79,4,$278.00,9%,$19.47,$258.61,$3.14,$265.83
5750-1,13/1/2020,Max Jones,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,High,Apex Design Stainless Steel Bent Scissors,Office Supplies,Small Box,Regular Air,15/1/2020,$2.87,$6.84,$3.97,13,$177.84,3%,$14.23,$163.61,$4.42,$168.03
5750-1,26/7/2018,George Zrebassa,"81 MacLeay St,Potts Point",Sydney,NSW,Consumer,Samantha Chairs,Not Specified,Smiths SlimLine Pencil Sharpener,Office Supplies,Small Box,Regular Air,27/7/2018,$4.79,$11.97,$7.18,9,$164.11,4%,$1.54,$161.50,$5.81,$168.93
5751-1,4/5/2018,Lynn Smith,"61A Bay Road,Wollstonecraft",Sydney,NSW,Corporate,Samantha Chairs,High,Smiths File Caddy,Office Supplies,Small Pack,Express Air,6/5/2018,$4.03,$9.38,$5.35,11,$255.00,3%,$2.75,$263.03,$7.28,$276.83
5751-1,27/6/2020,Stefania Perrino,"180 High Street,Windsor",Melbourne,VIC,Small Business,Connor Betts,Critical,Binder Clips by OIC,Office Supplies,Small Box,Express Air,29/6/2020,$0.93,$1.48,$0.55,37,$76.60,9%,$5.41,$74.37,$0.70,$76.48
5752-1,29/5/2020,Cindy Schnelling,"240-242 Johnston Street,Fitzroy",Melbourne,VIC,Consumer,Connor Betts,Not Specified,Wirebound Voice Message Log Book,Office Supplies,Wrap Bag,Regular Air,31/5/2020,$2.90,$4.76,$1.86,23,$63.68,7%,$4.83,$58.17,$0.88,$58.64
5752-1,25/3/2020,Dan Lawera,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Home Office,Nicholas Fernandes,Low,Smiths Metal Binder Clips,Office Supplies,Small Box,Regular Air,27/3/2020,$1.60,$2.62,$1.02,47,$95.56,0%,$0.00,$93.58,$0.80,$95.48
5752-1,17/1/2020,Ean McVeigh,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Corporate,Leighton Forrest,Critical,Apex Office Executive Series Stainless Steel Trimmers,Office Supplies,Small Box,Express Air,17/1/2020,$3.51,$8.57,$5.06,30,$143.98,8%,$11.41,$131.51,$6.14,$137.74
5752-1,19/1/2020,Katrina Edelman,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Corporate,Preston Senome,Critical,"Steady EarthWrite Recycled Pencils, Medium Soft, #2",Furniture,Large Box,Regular Air,21/1/2020,$0.90,$2.10,$1.20,44,$71.40,8%,$1.43,$69.97,$0.70,$70.67
5752-1,12/9/2018,Michael Granlund,"359 Crown Street,Surry Hills",Sydney,NSW,Small Business,Phoebe Gour,Low,Steady Liquid Accent Tank-Style Highlighters,Office Supplies,Wrap Bag,Regular Air,14/9/2018,$1.31,$2.84,$1.53,18,$61.80,9%,$4.36,$57.58,$0.93,$58.63
5753-1,11/2/2018,Thomas Boland,"3/219 Canley Vale Road,Canley Heights",Sydney,NSW,Corporate,Mihael Khan,High,Artisan Durable Binders,Office Supplies,Small Pack,Regular Air,13/2/2018,$1.84,$2.88,$1.04,10,$66.60,1%,$4.70,$63.32,$1.49,$68.64
5754-1,20/5/2020,Allen Armold,"224A Gertrude St,Fitzroy",Melbourne,VIC,Consumer,Connor Betts,Low,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Small Pack,Express Air,22/5/2020,$13.88,$22.38,$8.50,22,$398.26,10%,$3.98,$337.14,$15.10,$345.39
5755-1,24/7/2018,Karl Brown,"470 Anzac Parade,Kingsford",Sydney,NSW,Home Office,Tina Carlton,Not Specified,Artisan 474 Labels,Office Supplies,Wrap Bag,Express Air,26/7/2018,$1.84,$2.88,$1.04,4,$94.02,9%,$7.55,$85.25,$0.99,$96.55
5755-1,27/12/2019,Todd Boyes,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Consumer,Preston Senome,Medium,EcoTones Memo Sheets,Office Supplies,Wrap Bag,Regular Air,29/12/2019,$2.52,$4.00,$1.48,47,"$7,599.84",10%,$39.90,"$7,460.84",$1.30,"$7,419.84"
5755-1,14/2/2018,Muhammed Yedwab,"18 Whistler St,Sydney",Sydney,NSW,Home Office,Nicholas Fernandes,Not Specified,Artisan Hubbe Reidy-Dton Flip,Office Supplies,Wrap Bag,Regular Air,15/2/2018,$41.28,$95.99,$54.71,38,$147.85,0%,$14.67,$144.95,$8.99,$141.54
5757-1,16/1/2020,Lizard Blumshen,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Medium,Emerson Stylus 1520 Color Inkjet Printer,Office Supplies,Small Box,Regular Air,17/1/2020,$315.61,$500.97,$185.36,17,"$18,535.89",2%,$0.00,"$18,535.89",$69.30,"$18,605.19"
5758-1,9/8/2018,Tony Sayre,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Small Box,Regular Air,13/8/2018,$13.88,$22.38,$8.50,39,$251.06,3%,$23.26,$267.92,$15.10,$270.94
5758-1,29/12/2018,Jeremy Pistek,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Consumer,Mihael Khan,Not Specified,Artisan Non-Stick Binders,Technology,Small Box,Regular Air,21/12/2018,$2.74,$4.49,$1.75,44,$15.92,10%,$0.50,$15.60,$1.49,$16.42
5759-1,5/7/2020,Larry Tron,"4A Lyons St,Strathfield",Sydney,NSW,Small Business,Tina Carlton,Not Specified,Alto Perma 2700 Stacking Storage Drawers,Office Supplies,Wrap Bag,Regular Air,7/7/2020,$8.92,$29.74,$20.82,24,"$1,028.51",5%,$61.71,$966.87,$6.64,$970.92
5759-1,17/7/2018,Pauline Webber,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Consumer,Yvette Biti,Low,Artisan Poly Binder Pockets,Office Supplies,Wrap Bag,Regular Air,17/7/2018,$2.26,$3.58,$1.32,19,$411.48,1%,$17.65,$375.17,$5.47,$318.63
5760-1,20/4/2018,Thomas Boland,"3/219 Canley Vale Road,Canley Heights",Sydney,NSW,Consumer,Mihael Khan,Low,OIC Thumb-Tacks,Office Supplies,Wrap Bag,Regular Air,22/4/2018,$0.71,$1.14,$0.43,49,$16.20,0%,$1.62,$15.62,$0.70,$16.45
5761-1,27/8/2020,Lycoris Saunders,"501 George St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,Critical,Artisan Hi-Liter Fluorescent Desk Style Markers,Technology,Small Box,Regular Air,28/8/2020,$1.76,$3.38,$1.62,8,$199.42,5%,$4.47,$165.69,$0.85,$177.83
5761-1,25/8/2018,Bruce Degenhardt,"501 George St,Sydney",Sydney,NSW,Home Office,Samantha Chairs,High,Colored Envelopes,Office Supplies,Small Box,Regular Air,26/8/2018,$2.25,$3.69,$1.44,29,$78.92,0%,$0.00,$78.56,$2.50,$83.96
5762-1,20/1/2020,Saphhira Shifley,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Corporate,Preston Senome,Critical,"Artisan Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Technology,Medium Box,Regular Air,21/1/2020,$4.48,$8.14,$3.66,3,$187.22,1%,$13.11,$174.11,$3.12,$177.23
5762-1,9/12/2020,Craig Carroll,"99 Lygon Street,East Brunswick",Melbourne,VIC,Consumer,Connor Betts,Not Specified,Artisan Binder Labels,Office Supplies,Small Box,Regular Air,9/12/2020,$2.45,$3.89,$1.44,30,$16.92,1%,$1.43,$15.55,$7.01,$16.49
5762-1,20/1/2020,Saphhira Shifley,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Corporate,Preston Senome,Medium,Smiths General Use 3-Ring Binders,Office Supplies,Wrap Bag,Regular Air,21/1/2020,$1.18,$1.88,$0.70,34,$62.04,0%,$3.10,$58.94,$1.49,$60.43
5762-1,20/3/2020,Sibella Parks,"180 High Street,Windsor",Melbourne,VIC,Home Office,Connor Betts,Medium,Artisan Legal 4-Ring Binder,Office Supplies,Small Pack,Regular Air,21/3/2020,$13.64,$20.98,$7.34,11,$275.32,8%,$13.91,$262.01,$1.49,$278.52
5762-1,20/1/2020,Saphhira Shifley,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Consumer,Preston Senome,Not Specified,Artisan Hi-Liter Fluorescent Desk Style Markers,Office Supplies,Small Box,Regular Air,21/1/2020,$1.76,$3.38,$1.62,34,$187.22,0%,$13.11,$174.11,$0.85,$177.23
5762-1,20/1/2020,Art Miller,"8 Quay Street,Haymarket",Sydney,NSW,Corporate,Leighton Forrest,High,Artisan Binder Labels,Office Supplies,Small Pack,Regular Air,21/1/2020,$2.45,$3.89,$1.44,19,$187.22,8%,$13.11,$174.11,$7.01,$177.23
5762-1,2/1/2020,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Corporate,Charlie Bui,Critical,Smiths Metal Binder Clips,Office Supplies,Small Box,Regular Air,4/1/2020,$1.60,$2.62,$1.02,19,$58.76,0%,$0.00,$59.64,$0.80,$60.47
